,Record Date,Exchange Rate,Effective Date,Country,Currency,Country Name,Country Code,GDPGrowth,Year
8886,6/30/14,6.41,20140630,Trinidad & Tobago,Dollar,Trinidad & Tobago,780,3.853640789,2014
8887,9/30/14,6.34,20140930,Trinidad & Tobago,Dollar,Trinidad & Tobago,780,3.853640789,2014
8888,12/31/14,6.356,20141231,Trinidad & Tobago,Dollar,Trinidad & Tobago,780,3.853640789,2014
8889,3/31/14,1.57,20140331,Tunisia,Dinar,Tunisia,788,3.090328031,2014
8890,6/30/14,1.685,20140630,Tunisia,Dinar,Tunisia,788,3.090328031,2014
8891,9/30/14,1.8,20140930,Tunisia,Dinar,Tunisia,788,3.090328031,2014
8892,12/31/14,1.859,20141231,Tunisia,Dinar,Tunisia,788,3.090328031,2014
8893,3/31/14,2.22,20140331,Turkey,New Lira,Turkey,792,4.939715161,2014
8894,6/30/14,2.124,20140630,Turkey,New Lira,Turkey,792,4.939715161,2014
8895,9/30/14,2.28,20140930,Turkey,New Lira,Turkey,792,4.939715161,2014
8896,12/31/14,2.327,20141231,Turkey,New Lira,Turkey,792,4.939715161,2014
8897,3/31/14,2.84,20140331,Turkmenistan,New Manat,Turkmenistan,795,10.29999997,2014
8898,6/30/14,2.843,20140630,Turkmenistan,New Manat,Turkmenistan,795,10.29999997,2014
8899,9/30/14,2.84,20140930,Turkmenistan,New Manat,Turkmenistan,795,10.29999997,2014
8900,12/31/14,2.843,20141231,Turkmenistan,New Manat,Turkmenistan,795,10.29999997,2014
8901,3/31/14,2525.0,20140331,Uganda,Shilling,Uganda,800,5.106307325,2014
8902,6/30/14,2595.0,20140630,Uganda,Shilling,Uganda,800,5.106307325,2014
8903,9/30/14,2647.0,20140930,Uganda,Shilling,Uganda,800,5.106307325,2014
8904,12/31/14,2770.0,20141231,Uganda,Shilling,Uganda,800,5.106307325,2014
8905,3/31/14,9.4,20140331,Ukraine,Hryvnia,Ukraine,804,-10.07889498,2014
8906,6/30/14,11.72,20140630,Ukraine,Hryvnia,Ukraine,804,-10.07889498,2014
8907,9/30/14,12.9,20140930,Ukraine,Hryvnia,Ukraine,804,-10.07889498,2014
8908,12/31/14,15.768,20141231,Ukraine,Hryvnia,Ukraine,804,-10.07889498,2014
8909,3/31/14,3.67,20140331,United Arab Emirates,Dirham,United Arab Emirates,784,4.165691843,2014
8910,6/30/14,3.673,20140630,United Arab Emirates,Dirham,United Arab Emirates,784,4.165691843,2014
8911,9/30/14,3.67,20140930,United Arab Emirates,Dirham,United Arab Emirates,784,4.165691843,2014
8912,12/31/14,3.673,20141231,United Arab Emirates,Dirham,United Arab Emirates,784,4.165691843,2014
8913,3/31/14,0.6,20140331,United Kingdom,Pound,United Kingdom,826,3.195782466,2014
8914,6/30/14,0.588,20140630,United Kingdom,Pound,United Kingdom,826,3.195782466,2014
8915,9/30/14,0.62,20140930,United Kingdom,Pound,United Kingdom,826,3.195782466,2014
8916,12/31/14,0.642,20141231,United Kingdom,Pound,United Kingdom,826,3.195782466,2014
8917,3/31/14,22.42,20140331,Uruguay,Peso,Uruguay,858,3.23879123,2014
8918,6/30/14,22.82,20140630,Uruguay,Peso,Uruguay,858,3.23879123,2014
8919,9/30/14,24.75,20140930,Uruguay,Peso,Uruguay,858,3.23879123,2014
8920,12/31/14,23.96,20141231,Uruguay,Peso,Uruguay,858,3.23879123,2014
8921,3/31/14,2265.0,20140331,Uzbekistan,Som,Uzbekistan,860,6.873838446,2014
8922,6/30/14,2349.0,20140630,Uzbekistan,Som,Uzbekistan,860,6.873838446,2014
8923,9/30/14,2405.0,20140930,Uzbekistan,Som,Uzbekistan,860,6.873838446,2014
8924,12/31/14,2461.0,20141231,Uzbekistan,Som,Uzbekistan,860,6.873838446,2014
8925,3/31/14,95.01,20140331,Vanuatu,Vatu,Vanuatu,548,3.136867294,2014
8926,6/30/14,92.11,20140630,Vanuatu,Vatu,Vanuatu,548,3.136867294,2014
8927,9/30/14,97.54,20140930,Vanuatu,Vatu,Vanuatu,548,3.136867294,2014
8928,12/31/14,99.93,20141231,Vanuatu,Vatu,Vanuatu,548,3.136867294,2014
8929,3/31/14,6.3,20140331,Venezuela,Soberano (OLD),Venezuela,862,-3.894386475,2014
8930,6/30/14,6.3,20140630,Venezuela,Soberano (OLD),Venezuela,862,-3.894386475,2014
8931,9/30/14,6.3,20140930,Venezuela,Soberano (OLD),Venezuela,862,-3.894386475,2014
8932,12/31/14,6.3,20141231,Venezuela,Soberano (OLD),Venezuela,862,-3.894386475,2014
8933,3/31/14,21100.0,20140331,Vietnam,Dong,Vietnam,704,6.422243121,2014
8934,6/30/14,21300.0,20140630,Vietnam,Dong,Vietnam,704,6.422243121,2014
8935,9/30/14,21200.0,20140930,Vietnam,Dong,Vietnam,704,6.422243121,2014
8936,12/31/14,21400.0,20141231,Vietnam,Dong,Vietnam,704,6.422243121,2014
8937,3/31/14,5.82,20140331,Zambia,Kwacha,Zambia,894,4.697992363,2014
8938,6/30/14,6.25,20140630,Zambia,Kwacha,Zambia,894,4.697992363,2014
8939,9/30/14,6.25,20140930,Zambia,Kwacha,Zambia,894,4.697992363,2014
8940,12/31/14,6.375,20141231,Zambia,Kwacha,Zambia,894,4.697992363,2014
8941,3/31/14,1.0,20140331,Zimbabwe,Dollar,Zimbabwe,716,1.484542622,2014
8942,3/31/14,1.0,20140331,Zimbabwe,RTGS,Zimbabwe,716,1.484542622,2014
8943,6/30/14,1.0,20140630,Zimbabwe,Dollar,Zimbabwe,716,1.484542622,2014
8944,6/30/14,1.0,20140630,Zimbabwe,RTGS,Zimbabwe,716,1.484542622,2014
8945,9/30/14,1.0,20140930,Zimbabwe,Dollar,Zimbabwe,716,1.484542622,2014
8946,9/30/14,1.0,20140930,Zimbabwe,RTGS,Zimbabwe,716,1.484542622,2014
8947,12/31/14,1.0,20141231,Zimbabwe,Dollar,Zimbabwe,716,1.484542622,2014
8948,12/31/14,1.0,20141231,Zimbabwe,RTGS,Zimbabwe,716,1.484542622,2014
8949,3/31/15,1.819,20150331,BOSNIA,HERCEGOVINA-MARKA,BOSNIA,70,4.314750611,2015
8950,6/30/15,1.75,20150630,BOSNIA,HERCEGOVINA-MARKA,BOSNIA,70,4.314750611,2015
8951,9/30/15,1.744,20150930,BOSNIA,HERCEGOVINA-MARKA,BOSNIA,70,4.314750611,2015
8952,12/31/15,1.797,20151231,BOSNIA,HERCEGOVINA-MARKA,BOSNIA,70,4.314750611,2015
8953,3/31/15,4103.0,20150331,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER),116,6.965797817,2015
8954,6/30/15,4103.0,20150630,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER),116,6.965797817,2015
8955,9/30/15,4103.0,20150930,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER),116,6.965797817,2015
8956,12/31/15,4103.0,20151231,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER),116,6.965797817,2015
8957,3/31/15,8.0,20150331,MACAO,MOP,MACAO,446,-21.51440219,2015
8958,6/30/15,8.0,20150630,MACAO,MOP,MACAO,446,-21.51440219,2015
8959,9/30/15,8.0,20150930,MACAO,MOP,MACAO,446,-21.51440219,2015
8960,12/31/15,8.0,20151231,MACAO,MOP,MACAO,446,-21.51440219,2015
8961,3/31/15,22569.006,20150331,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE,678,1.539692169,2015
8962,6/30/15,21872.002,20150630,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE,678,1.539692169,2015
8963,9/30/15,21972.003,20150930,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE,678,1.539692169,2015
8964,12/31/15,22350.3086,20151231,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE,678,1.539692169,2015
8965,3/31/16,1.716,20160331,BOSNIA,HERCEGOVINA-MARKA,BOSNIA,70,3.242255212,2016
8966,6/30/16,1.761,20160630,BOSNIA,HERCEGOVINA-MARKA,BOSNIA,70,3.242255212,2016
8967,9/30/16,1.752,20160930,BOSNIA,HERCEGOVINA-MARKA,BOSNIA,70,3.242255212,2016
8968,12/31/16,1.856,20161231,BOSNIA,HERCEGOVINA-MARKA,BOSNIA,70,3.242255212,2016
8969,3/31/16,4103.0,20160331,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER),116,6.933313972,2016
8970,6/30/16,4103.0,20160630,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER),116,6.933313972,2016
8971,9/30/16,4103.0,20160930,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER),116,6.933313972,2016
8972,12/31/16,4103.0,20161231,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER),116,6.933313972,2016
8973,3/31/16,8.0,20160331,MACAO,MOP,MACAO,446,-0.679023627,2016
8974,6/30/16,8.0,20160630,MACAO,MOP,MACAO,446,-0.679023627,2016
8975,9/30/16,8.0,20160930,MACAO,MOP,MACAO,446,-0.679023627,2016
8976,12/31/16,8.0,20161231,MACAO,MOP,MACAO,446,-0.679023627,2016
8977,3/31/16,21966.0137,20160331,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE,678,5.17682175,2016
8978,6/30/16,22126.695,20160630,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE,678,5.17682175,2016
8979,9/30/16,21837.008,20160930,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE,678,5.17682175,2016
8980,12/31/16,23556.024,20161231,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE,678,5.17682175,2016
8981,3/31/17,1.83,20170331,BOSNIA,HERCEGOVINA-MARKA,BOSNIA,70,3.244100959,2017
8982,6/30/17,1.715,20170630,BOSNIA,HERCEGOVINA-MARKA,BOSNIA,70,3.244100959,2017
8983,9/30/17,1.656,20170930,BOSNIA,HERCEGOVINA-MARKA,BOSNIA,70,3.244100959,2017
8984,12/31/17,1.63,20171231,BOSNIA,HERCEGOVINA-MARKA,BOSNIA,70,3.244100959,2017
8985,3/31/17,4103.0,20170331,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER),116,6.9969037,2017
8986,6/30/17,4103.0,20170630,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER),116,6.9969037,2017
8987,9/30/17,4103.0,20170930,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER),116,6.9969037,2017
8988,12/31/17,4103.0,20171231,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER),116,6.9969037,2017
8989,3/31/17,8.0,20170331,MACAO,MOP,MACAO,446,9.860027316,2017
8990,6/30/17,8.0,20170630,MACAO,MOP,MACAO,446,9.860027316,2017
8991,9/30/17,8.0,20170930,MACAO,MOP,MACAO,446,9.860027316,2017
8992,12/31/17,8.0,20171231,MACAO,MOP,MACAO,446,9.860027316,2017
8993,3/31/17,22562.736,20170331,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE,678,4.112968607,2017
8994,6/30/17,21539.26,20170630,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE,678,4.112968607,2017
8995,9/30/17,20868.076,20170930,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE,678,4.112968607,2017
8996,12/31/17,20597.2227,20171231,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE,678,4.112968607,2017
8997,3/31/18,1.586,20180331,BOSNIA,HERCEGOVINA-MARKA,BOSNIA,70,3.827499205,2018
8998,6/30/18,1.678,20180630,BOSNIA,HERCEGOVINA-MARKA,BOSNIA,70,3.827499205,2018
8999,9/30/18,1.688,20180930,BOSNIA,HERCEGOVINA-MARKA,BOSNIA,70,3.827499205,2018
9000,12/31/18,1.706,20181231,BOSNIA,HERCEGOVINA-MARKA,BOSNIA,70,3.827499205,2018
9001,12/31/18,1.706,20181231,BOSNIA,MARKA,BOSNIA,70,3.827499205,2018
9002,3/31/18,4103.0,20180331,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER),116,7.469169208,2018
9003,6/30/18,4103.0,20180630,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER),116,7.469169208,2018
9004,9/30/18,4103.0,20180930,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER),116,7.469169208,2018
9005,12/31/18,4103.0,20181231,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER),116,7.469169208,2018
9006,3/31/18,8.0,20180331,MACAO,MOP,MACAO,446,6.405178494,2018
9007,6/30/18,8.0,20180630,MACAO,MOP,MACAO,446,6.405178494,2018
9008,9/30/18,8.0,20180930,MACAO,MOP,MACAO,446,6.405178494,2018
9009,3/31/18,19762.055,20180331,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE,678,4.378139399,2018
9010,6/30/18,20.941,20180630,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE,678,4.378139399,2018
9011,9/30/18,20875.0,20180930,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE,678,4.378139399,2018
9012,12/31/18,20941.008,20181231,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE,678,4.378139399,2018
9013,12/31/18,21.535,20181231,SAO TOME & PRINCIPE,NEW DOBRAS,SAO TOME & PRINCIPE,678,4.378139399,2018
9014,12/31/19,77.625,20191231,Afghanistan,Afghani,Afghanistan,4,3.911603419,2019
9015,12/31/19,108.21,20191231,Albania,Lek,Albania,8,2.087711996,2019
9016,12/31/19,118.78,20191231,Algeria,Dinar,Algeria,12,0.999999998,2019
9017,12/31/19,475.0,20191231,Angola,Kwanza,Angola,24,-0.702272958,2019
9018,12/31/19,2.7,20191231,Antigua & Barbuda,E. Caribbean Dollar,Antigua & Barbuda,28,3.10044515,2019
9019,12/31/19,59.87,20191231,Argentina,Peso,Argentina,32,-2.000861003,2019
9020,12/31/19,475.0,20191231,Armenia,Dram,Armenia,51,7.599999999,2019
9021,12/31/19,1.425,20191231,Australia,Dollar,Australia,36,2.181109106,2019
9022,12/31/19,0.89,20191231,Austria,Euro,Austria,40,1.450529184,2019
9023,12/31/19,1.7,20191231,Azerbaijan,Manat,Azerbaijan,31,2.500000067,2019
9024,3/31/19,1.741,20190331,BOSNIA,MARKA,BOSNIA,70,2.887343344,2019
9025,6/30/19,1.72,20190630,BOSNIA,MARKA,BOSNIA,70,2.887343344,2019
9026,9/30/19,1.794,20190930,BOSNIA,MARKA,BOSNIA,70,2.887343344,2019
9027,12/31/19,1.0,20191231,Bahamas,Dollar,Bahamas,44,-0.743661883,2019
9028,12/31/19,0.377,20191231,Bahrain,Dinar,Bahrain,48,2.166964669,2019
9029,12/31/19,85.0,20191231,Bangladesh,Taka,Bangladesh,50,7.881906729,2019
9030,12/31/19,2.02,20191231,Barbados,Dollar,Barbados,52,0.263598552,2019
9031,12/31/19,2.34,20191231,Belarus,New Ruble,Belarus,112,1.446206671,2019
9032,12/31/19,0.89,20191231,Belgium,Euro,Belgium,56,2.240835331,2019
9033,12/31/19,2.0,20191231,Belize,Dollar,Belize,84,4.236234536,2019
9034,12/31/19,582.0,20191231,Benin,CFA Franc,Benin,204,6.865686628,2019
9035,12/31/19,1.0,20191231,Bermuda,Dollar,Bermuda,60,0.306266735,2019
9036,12/31/19,6.83,20191231,Bolivia,Boliviano,Bolivia,68,2.21670564,2019
9037,12/31/19,10.549,20191231,Botswana,Pula,Botswana,72,3.032202574,2019
9038,12/31/19,4.475,20191231,Brazil,Real,Brazil,76,1.220777824,2019
9039,12/31/19,1.741,20191231,Bulgaria,Lev New,Bulgaria,100,4.035188947,2019
9040,12/31/19,582.0,20191231,Burkina Faso,CFA Franc,Burkina Faso,854,5.486455427,2019
9041,12/31/19,1850.0,20191231,Burundi,Franc,Burundi,108,1.812565323,2019
9042,3/31/19,4103.0,20190331,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER),116,7.054106932,2019
9043,6/30/19,4051.0,20190630,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER),116,7.054106932,2019
9044,9/30/19,4051.0,20190930,CAMBODIA (KHMER),RIEL,CAMBODIA (KHMER),116,7.054106932,2019
9045,12/31/19,578.12,20191231,Cameroon,CFA Franc,Cameroon,120,3.475059982,2019
9046,12/31/19,1.3,20191231,Canada,Dollar,Canada,124,1.908431925,2019
9047,12/31/19,99.291,20191231,Cape Verde,Escudo,Cape Verde,132,6.947826341,2019
9048,12/31/19,578.12,20191231,Chad,CFA Franc,Chad,148,3.247181917,2019
9049,12/31/19,851.71,20191231,Chile,Peso,Chile,152,0.743130032,2019
9050,12/31/19,6.961,20191231,China,Renminbi,China,156,5.950500754,2019
9051,12/31/19,4021.0,20191231,Colombia,Peso,Colombia,170,3.186855392,2019
9052,12/31/19,439.06,20191231,Comoros,Franc,Comoros,174,1.760780239,2019
9053,12/31/19,569.65,20191231,Costa Rica,Colon,Costa Rica,188,2.417511817,2019
9054,12/31/19,6.49,20191231,Croatia,KUNA,Croatia,191,3.399716613,2019
9055,12/31/19,1.0,20191231,Cuba,Chavito,Cuba,192,-0.163087224,2019
9056,12/31/19,0.89,20191231,Cyprus,Euro,Cyprus,196,5.839884912,2019
9057,12/31/19,6.652,20191231,Denmark,Krone,Denmark,208,1.493486959,2019
9058,12/31/19,177.0,20191231,Djibouti,Franc,Djibouti,262,5.5451306,2019
9059,12/31/19,52.66,20191231,Dominican Republic,Peso,Dominican Republic,214,5.05216802,2019
9060,12/31/19,1.0,20191231,Ecuador,Dolares,Ecuador,218,0.012105103,2019
9061,12/31/19,16.0,20191231,Egypt,Pound,Egypt,818,5.552093072,2019
9062,12/31/19,1.0,20191231,El Salvador,Dollar,El Salvador,222,2.363636283,2019
9063,12/31/19,578.12,20191231,Equatorial Guinea,CFA Franc,Equatorial Guinea,226,-5.481825379,2019
9064,12/31/19,15.0,20191231,Eritrea,Nakfa,Eritrea,232,0.0,2019
9065,12/31/19,15.0,20191231,Eritrea,Nakfa Salary Payment,Eritrea,232,0.0,2019
9066,12/31/19,0.89,20191231,Estonia,Euro,Estonia,233,3.739706682,2019
9067,12/31/19,31.8,20191231,Ethiopia,Birr,Ethiopia,231,8.364085699,2019
9068,12/31/19,0.89,20191231,Euro Zone,Euro,Euro Zone,1,1.590059186,2019
9069,12/31/19,2.142,20191231,Fiji,Dollar,Fiji,242,-0.580504259,2019
9070,12/31/19,0.89,20191231,Finland,Euro,Finland,246,1.224748922,2019
9071,12/31/19,0.89,20191231,France,Euro,France,250,1.842971814,2019
9072,3/31/19,0.89,20190331,GERMANY EURO,0,GERMANY EURO,276,1.075471636,2019
9073,6/30/19,0.879,20190630,GERMANY EURO,0,GERMANY EURO,276,1.075471636,2019
9074,9/30/19,0.917,20190930,GERMANY EURO,0,GERMANY EURO,276,1.075471636,2019
9075,12/31/19,578.12,20191231,Gabon,CFA Franc,Gabon,266,3.920808795,2019
9076,12/31/19,51.0,20191231,Gambia,Dalasi,Gambia,270,6.22205316,2019
9077,12/31/19,2.87,20191231,Georgia,Lari,Georgia,268,4.982350475,2019
9078,12/31/19,5.66,20191231,Ghana,Cedi,Ghana,288,6.507774794,2019
9079,12/31/19,0.89,20191231,Greece,Euro,Greece,300,1.879489986,2019
9080,12/31/19,2.7,20191231,Grenada,E.Caribbean Dollar,Grenada,308,0.676511739,2019
9081,12/31/19,7.69,20191231,Guatemala,Quetzal,Guatemala,320,4.017897934,2019
9082,12/31/19,582.0,20191231,Guinea Bissau,CFA Franc,Guinea Bissau,324,5.61691447,2019
9083,12/31/19,215.0,20191231,Guyana,Dollar,Guyana,328,5.352840035,2019
9084,12/31/19,87.655,20191231,Haiti,Gourde,Haiti,332,-1.723096995,2019
9085,12/31/19,25.0,20191231,Honduras,Lempira,Honduras,340,2.653066255,2019
9086,12/31/19,7.786,20191231,Hong Kong,Dollar,Hong Kong,344,-1.672431653,2019
9087,12/31/19,294.29,20191231,Hungary,Forint,Hungary,348,4.864225735,2019
9088,12/31/19,135.13,20191231,Iceland,Krona,Iceland,352,1.861177943,2019
9089,12/31/19,71.0,20191231,India,Rupee,India,356,3.871436939,2019
9090,12/31/19,13895.0,20191231,Indonesia,Rupiah,Indonesia,360,5.01928768,2019
9091,12/31/19,42000.0,20191231,Iran,Rial,Iran,364,-3.070587985,2019
9092,12/31/19,1138.0,20191231,Iraq,Dinar,Iraq,368,5.513790574,2019
9093,12/31/19,0.89,20191231,Ireland,Euro,Ireland,372,5.297728026,2019
9094,12/31/19,3.454,20191231,Israel,Shekel,Israel,376,4.156137989,2019
9095,12/31/19,0.89,20191231,Italy,Euro,Italy,380,0.483198317,2019
9096,12/31/19,136.0,20191231,Jamaica,Dollar,Jamaica,388,0.892291654,2019
9097,12/31/19,108.53,20191231,Japan,Yen,Japan,392,-0.402169201,2019
9098,12/31/19,0.708,20191231,Jordan,Dinar,Jordan,400,1.751239059,2019
9099,12/31/19,381.18,20191231,Kazakhstan,Tenge,Kazakhstan,398,4.500000001,2019
9100,12/31/19,101.25,20191231,Kenya,Shilling,Kenya,404,5.114158858,2019
9101,12/31/19,0.89,20191231,Kosovo,Euro,Kosovo,2,4.756800622,2019
9102,12/31/19,0.303,20191231,Kuwait,Dinar,Kuwait,414,-0.551959332,2019
9103,12/31/19,69.6,20191231,Kyrgyzstan,Som,Kyrgyzstan,417,4.600625666,2019
9104,12/31/19,8865.0,20191231,Laos,Kip,Laos,418,5.457735092,2019
9105,12/31/19,0.89,20191231,Latvia,Euro,Latvia,428,0.587502383,2019
9106,12/31/19,1500.0,20191231,Lebanon,Pound,Lebanon,422,-6.914924729,2019
9107,12/31/19,15.574,20191231,Lesotho,Maloti,Lesotho,426,-1.417993831,2019
9108,12/31/19,186.99,20191231,Liberia,Dollar,Liberia,430,-2.467297635,2019
9109,12/31/19,1.396,20191231,Libya,Dinar,Libya,434,-11.19569459,2019
9110,12/31/19,0.89,20191231,Lithuania,Euro,Lithuania,440,4.665678381,2019
9111,12/31/19,0.89,20191231,Luxembourg,Euro,Luxembourg,442,2.915847915,2019
9112,12/31/19,3627.2,20191231,Madagascar,Ariary,Madagascar,450,4.411232129,2019
9113,12/31/19,760.0,20191231,Malawi,Kwacha,Malawi,454,5.448181336,2019
9114,12/31/19,4.089,20191231,Malaysia,Ringgit,Malaysia,458,4.413187421,2019
9115,12/31/19,15.42,20191231,Maldives,Rufiyaa,Maldives,462,7.298335754,2019
9116,12/31/19,582.0,20191231,Mali,CFA Franc,Mali,466,4.756160808,2019
9117,12/31/19,0.89,20191231,Malta,Euro,Malta,470,7.058727289,2019
9118,12/31/19,1.0,20191231,Marshall Islands,U.S. Dollar,Marshall Islands,584,10.35782945,2019
9119,12/31/19,37.0,20191231,Mauritania,Ouguiya,Mauritania,478,3.14100487,2019
9120,12/31/19,36.2,20191231,Mauritius,Rupee,Mauritius,480,2.891284993,2019
9121,12/31/19,22.491,20191231,Mexico,Peso,Mexico,484,-0.278148781,2019
9122,12/31/19,1.0,20191231,Micronesia,U.S. Dollar,Micronesia,583,1.174799228,2019
9123,12/31/19,17.1,20191231,Moldova,LEU,Moldova,498,3.552314085,2019
9124,12/31/19,2733.52,20191231,Mongolia,Tugrik,Mongolia,496,5.602244221,2019
9125,12/31/19,0.89,20191231,Montenegro,Euro,Montenegro,499,4.062944992,2019
9126,12/31/19,9.597,20191231,Morocco,Dirham,Morocco,504,2.890974761,2019
9127,12/31/19,60.85,20191231,Mozambique,Metical,Mozambique,508,2.317807397,2019
9128,12/31/19,113.75,20191231,Nepal,Rupee,Nepal,524,6.657055431,2019
9129,12/31/19,1.65,20191231,New Zealand,Dollar,New Zealand,554,2.445983155,2019
9130,12/31/19,33.8,20191231,Nicaragua,Cordoba,Nicaragua,558,-2.89702792,2019
9131,12/31/19,582.0,20191231,Niger,CFA Franc,Niger,562,5.939852571,2019
9132,12/31/19,361.0,20191231,Nigeria,Naira,Nigeria,566,2.208429277,2019
9133,12/31/19,10.243,20191231,Norway,Krone,Norway,578,1.123777874,2019
9134,12/31/19,0.385,20191231,Oman,Rial,Oman,512,-1.128711062,2019
9135,12/31/19,154.85,20191231,Pakistan,Rupee,Pakistan,586,2.497636929,2019
9136,12/31/19,1.0,20191231,Panama,Balboa,Panama,591,3.281874977,2019
9137,12/31/19,1.0,20191231,Panama,Dolares,Panama,591,3.281874977,2019
9138,12/31/19,3.311,20191231,Papua New Guinea,Kina,Papua New Guinea,598,4.480430622,2019
9139,12/31/19,6442.3301,20191231,Paraguay,Guarani,Paraguay,600,-0.401855101,2019
9140,12/31/19,3.314,20191231,Peru,Sol,Peru,604,2.240631769,2019
9141,12/31/19,50.64,20191231,Philippines,Peso,Philippines,608,6.118525661,2019
9142,12/31/19,3.789,20191231,Poland,Zloty,Poland,616,4.449987879,2019
9143,12/31/19,0.89,20191231,Portugal,Euro,Portugal,620,2.682759921,2019
9144,12/31/19,3.64,20191231,Qatar,Riyal,Qatar,634,0.68824096,2019
9145,9/30/19,56.24,20190930,Rep. of N Macedonia,Dinar,Rep. of N Macedonia,807,3.910419538,2019
9146,12/31/19,54.76,20191231,Rep. of N Macedonia,Dinar,Rep. of N Macedonia,807,3.910419538,2019
9147,12/31/19,4.256,20191231,Romania,New Leu,Romania,642,3.853163833,2019
9148,12/31/19,74.938,20191231,Russia,Ruble,Russia,643,2.198075713,2019
9149,12/31/19,925.0,20191231,Rwanda,Franc,Rwanda,646,9.46228643,2019
9150,3/31/19,21.699,20190331,SAO TOME & PRINCIPE,NEW DOBRAS,SAO TOME & PRINCIPE,678,2.014319343,2019
9151,3/31/19,20941.008,20190331,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE,678,2.014319343,2019
9152,6/30/19,21.563,20190630,SAO TOME & PRINCIPE,NEW DOBRAS,SAO TOME & PRINCIPE,678,2.014319343,2019
9153,6/30/19,21.563,20190630,SAO TOME & PRINCIPE,DOBRAS,SAO TOME & PRINCIPE,678,2.014319343,2019
9154,9/30/19,22.31,20190930,SAO TOME & PRINCIPE,NEW DOBRAS,SAO TOME & PRINCIPE,678,2.014319343,2019
9155,12/31/19,3.75,20191231,Saudi Arabia,Riyal,Saudi Arabia,682,0.832280327,2019
9156,12/31/19,582.0,20191231,Senegal,CFA Franc,Senegal,686,4.613628098,2019
9157,12/31/19,104.92,20191231,Serbia,Dinar,Serbia,688,4.331734906,2019
9158,12/31/19,13.62,20191231,Seychelles,Rupee,Seychelles,690,4.876985664,2019
9159,12/31/19,9639.5898,20191231,Sierra Leone,Leone,Sierra Leone,694,5.253746313,2019
9160,12/31/19,1.345,20191231,Singapore,Dollar,Singapore,702,1.331261327,2019
9161,12/31/19,0.89,20191231,Slovenia,Euro,Slovenia,705,3.52267924,2019
9162,12/31/19,8.065,20191231,Solomon Islands,Dollar,Solomon Islands,90,1.749514287,2019
9163,12/31/19,575.0,20191231,Somali,Shilling,Somali,706,3.626830064,2019
9164,12/31/19,15.574,20191231,South Africa,Rand,South Africa,710,0.259935577,2019
9165,12/31/19,0.89,20191231,Spain,Euro,Spain,724,1.983966223,2019
9166,12/31/19,181.3,20191231,Sri Lanka,Rupee,Sri Lanka,144,-0.220483886,2019
9167,12/31/19,2.7,20191231,St. Lucia,E. Caribbean Dollar,St. Lucia,662,-0.650152681,2019
9168,12/31/19,51.5,20191231,Sudan,Pound,Sudan,736,-2.178251045,2019
9169,12/31/19,7.52,20191231,Suriname,Dollar,Suriname,740,1.167589772,2019
9170,12/31/19,9.301,20191231,Sweden,Krona,Sweden,752,1.986195874,2019
9171,12/31/19,0.966,20191231,Switzerland,Franc,Switzerland,756,1.141982325,2019
9172,12/31/19,435.0,20191231,Syria,Pound,Syria,760,1.220705221,2019
9173,12/31/19,9.65,20191231,Tajikistan,Somoni,Tajikistan,762,7.4,2019
