	Record Date	Exchange Rate	Effective Date	Country	Currency	Country Name	Country Code	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023
6991	9/30/08	10800.0	20080930	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
6831	12/31/08	11900.0	20081231	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
6677	3/31/09	10000.0	20090331	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
6522	6/30/09	10150.0	20090630	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
6371	9/30/09	9975.0	20090930	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
6216	12/31/09	9350.0	20091231	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
6061	3/31/10	9025.0	20100331	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
5907	6/30/10	9000.0	20100630	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
5752	9/30/10	8950.0	20100930	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
5595	12/31/10	8900.0	20101231	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
5438	3/31/11	8775.0	20110331	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
5278	6/30/11	8525.0	20110630	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
5121	9/30/11	8700.0	20110930	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
4964	12/31/11	9060.0	20111231	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
4804	3/31/12	9075.0	20120331	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
4645	6/30/12	9450.0	20120630	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
4485	9/30/12	9450.0	20120930	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
4325	12/31/12	9700.0	20121231	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
4165	3/31/13	9625.0	20130331	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
4004	6/30/13	9875.0	20130630	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
3843	9/30/13	11475.0	20130930	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
3773	12/31/13	12100.0	20131231	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
3521	3/31/14	11500.0	20140331	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
3360	6/30/14	11875.0	20140630	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
3199	9/30/14	12100.0	20140930	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
3038	12/31/14	12350.0	20141231	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
2830	12/31/19	13895.0	20191231	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
2619	3/31/20	14285.0	20200331	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
2447	6/30/20	14230.0	20200630	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
2283	9/30/20	14900.0	20200930	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
2205	12/31/20	14028.0	20201231	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
2002	3/31/21	14542.0	20210331	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
1875	6/30/21	14537.0	20210630	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
1747	9/30/21	14313.0	20210930	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
1524	12/31/21	14195.28	20211231	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
1342	3/31/22	14343.64	20220331	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
1181	6/30/22	14990.667	20220630	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
1026	9/30/22	15209.78	20220930	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
863	12/31/22	15528.42	20221231	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
703	3/31/23	14962.51	20230331	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
538	6/30/23	14957.53	20230630	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
376	9/30/23	15471.6	20230930	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
219	12/31/23	15372.69	20231231	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
62	3/31/24	15824.16	20240331	Indonesia	Rupiah	Indonesia	IDN	3.643466448	4.499475389	4.780369124	5.030873945	5.692571303	5.500951785	6.345022228	6.013703599	4.628871183	6.22385418	6.169784208	6.030050653	5.557263689	5.006668426	4.8763223	5.033069183	5.069785901	5.17429154	5.01928768	-2.065511829	3.703055357	5.308595005	0.0
10283	9/30/03	8229.0	20030930	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
10128	12/31/03	8229.0	20031231	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
10061	3/31/04	8229.0	20040331	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
9820	6/30/04	8229.0	20040630	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
9664	9/30/04	8229.0	20040930	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
9498	12/31/04	8229.0	20041231	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
9335	3/31/05	8229.0	20050331	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
9261	6/30/05	8229.0	20050630	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
9004	9/30/05	8229.0	20050930	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
8836	12/31/05	8229.0	20051231	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
8665	3/31/06	8229.0	20060331	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
8496	6/30/06	8229.0	20060630	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
8258	9/30/06	8229.0	20060930	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
8159	12/31/06	8229.0	20061231	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
7985	3/31/07	8229.0	20070331	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
7817	6/30/07	8229.0	20070630	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
7645	9/30/07	8229.0	20070930	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
7572	12/31/07	8229.0	20071231	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
7308	3/31/08	8229.0	20080331	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
7147	6/30/08	8229.0	20080630	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
6925	9/30/08	8229.0	20080930	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
6832	12/31/08	8229.0	20081231	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
6678	3/31/09	8229.0	20090331	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
6523	6/30/09	8229.0	20090630	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
6372	9/30/09	8229.0	20090930	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
6217	12/31/09	8229.0	20091231	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
6062	3/31/10	8229.0	20100331	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
5908	6/30/10	8229.0	20100630	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
5753	9/30/10	8229.0	20100930	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
5596	12/31/10	8229.0	20101231	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
5439	3/31/11	8229.0	20110331	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
5279	6/30/11	8229.0	20110630	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
5122	9/30/11	8229.0	20110930	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
4965	12/31/11	8229.0	20111231	Iran	Rial	Iran	IRN	2.392172712	8.078829279	8.639298396	4.336665983	3.189804081	4.999795269	8.155773518	0.250856553	1.007385463	5.797938296	2.64571792	-3.747171399	-1.521979205	4.984775067	-1.424884939	8.815086643	2.758505246	-1.838007571	-3.070587985	3.330288459	4.719777732	3.776631402	0.0
